id,hash
balanced_4684_5d014a93,99c79d66b994f6124ba17fc127143e652bd3a281de360c2d10b44eacc210d547
balanced_9475_37e663c3,71041df8aa06a403f6f4220563a429f9438eafc891aa3f9adb4527ec8bbbf7fd
balanced_6510_55f36ef2,4d4adef585d9870cab7d06a726d547f60c9665e9f1559702069a4ae49fd1ba10
balanced_8799_f307d451,28d22cade3d2feaa03e384e78ff6579f60c32ec94bac86c595e5f989585707e2
balanced_9613_fbd003fe,0bc7facf51d23731d53f5fa8ec8c2ddab3fc993ef5fbef7e87c65880632ad3c7
balanced_1621_37855dc3,066aef716a7aeed1b907eb559ed1396506dd60fa231b4c9eaf5f4cb53d4f2eea
balanced_1915_bf9606b4,288e78de1d1d6e3dd9c13731bb73527482a4664c839f664646b58985115ccff9
balanced_343_3ae26d33,44d9e2c4afd964db2634b0111a1a16b3c25508d4dbed90d330cdbe4bfc740eae
balanced_388_d178a045,86b12b85b5bfa14b57823b04e2cd70aa23b4e92ac765395bd6f30730d62bf079
balanced_4273_3d9cdac3,379dafdc8f1738e3d291b99fad74fe848d8b96f3595307a0438a784f5074fe77
balanced_2303_34653aaa,dad93dca3598fe5c91894f3b854d353477ded584c6e9f7de35cb96a72d85ab85
balanced_7883_c9875ccb,cf2f5c8549cc4190810ab98cd33d700923514a587ae69a7b14d65d9b08404171
balanced_6485_7d414ee0,d6633a404da6b01efe3bfd7450d4287cdbe38a878a20629d41dc62bc70f9d862
balanced_8496_d666b574,de72748faefe8ed0f483255547a503239b531db9c991667a0b2059c6fa3f28b7
balanced_7716_4f05a89e,aadcba3f64e80052db8688162f28fc122456c0caf35091cef6f510b150055738
balanced_5631_7fb5d86e,5b073795334db01335e78e372e929c1a5839c3582f263dcf1d29ffb4e037b8eb
balanced_4620_be90af61,2b6b2f47658954de8e16c0032b0ed0026af9db8f7266dfc377a63aa0b303ffe4
balanced_9671_e4bce553,7755b89a835accd5932e0fe92dc27d5753bc9f67ccaa1919a75d12a386e93563
balanced_405_46fad970,5fd69756e73dead4479e3bd090191e1427f174b2dd5e6d9b95c682e9080501c2
balanced_4624_fe71448c,d3551a875c2d5236dda4a323e8a7b11aab69ddf4e25af49acdefda08eda95746
balanced_3186_d47d9efc,38fd295523df9f74292c534652741a7234ee54fa609c6de57a620d4d9a313643
balanced_4362_2f299f16,46790790d56d5d28812c57a5a48b62bd5293b729e7764d0f1a4e8765cdc665ba
balanced_6496_859a522a,168939bc11cdd8248a40a96dc83f1d6a50d33276e04d974021f18bb7f0feedec
balanced_5879_97667438,a1ce2697d9ae2c29dfa7f0ce7d00f1a58042716855e2cc7b33aca90bbf6c22a5
balanced_4877_aab43094,1cc533f4be8fe7b2c17cd68d3244455695575c8ae45ff1400a4a160eaee07d94
balanced_4283_2ef14b12,19b8b6011b6b5eaf278216c5a8863eb77d276b6e3d079812bd6cb294af35d595
balanced_2074_8fd3576a,eaa7d13600cf9c5c8e5cb408ecc2af4ccf2db77d693acc9b740ef213a681417d
balanced_8789_5b61a8e5,2a5822e30632d2fbda4c3abbdacb9978251088778f30ea19a6e7b3d0b322d504
balanced_7909_8468afe6,cfdfd40d1c21013a948989ab2c44578b363734ef83215064d15a1ecb3ab5e3a1
balanced_3079_cf52bc63,41527641fd9e7c8e92993a5cf1f884516947ee86493793029bacdaa298f68b6d
balanced_1177_d27533d7,7dd70aff6eb512e883a21b76b565e60d93f2fa043b26f0d02dc341e1ee4d2f46
balanced_1253_8da4aa42,2f4357f9930d152f2b86371a7f6183fdc755b7792179e3ff5d31b4fd287c5811
balanced_8746_1f6cbfe7,821f26fbb72266b99f660d2ac577f3dfcae75770471acc4aef3ee82586b6a54c
balanced_544_928ad9ee,2818d00f1584a1415962024c4d2dfbf9dcfb4a8a2008896e4957874a1e5623d8
balanced_2161_02b674c6,3107705820c9e1431ff58723fac76a3225cf90a93f032605c6d1dcc092ceb65d
balanced_1903_5da75754,b754a0ed9ffc79f3deac40bc0a65d57a7111a57c1d8457a19d80dc4c69675efb
balanced_5484_604f456f,6569d2697135da192411c012ede9a3cbe26bd7acb7030b2b6e6d689b526d52d3
balanced_276_c71a0e09,13db2c73e94f250d1807db5e8ce8e634321736286c70e744de0bfa3bf5c147f7
balanced_2666_a9ebfbdd,76a7938d0a9eade82987a035ad3d98726c7c6221f27d39c1cf5ab127d6d2c946
balanced_735_9f2f5488,b6137ac139c179448aea1cfb9795c11c13cff4d798b82434e606093676f18d34
balanced_4548_3b98a342,7e5851a6c3813d360c699f58045939ba71edea5aa80b95e5863a9ba4d5c2c1b0
balanced_1870_168c4a5c,f47137aa7347634bb36148abfadc67c9df71a015b4bf387a1cfe0863b7dbea71
balanced_4393_99365204,1f185989b17b0857efe03f52527c35da09991b380a2451889261dd01cffa0a0b
balanced_8315_9a6347d2,6f1868b22776019d3d9db71a119776826b1bd003d4a69dea6e177ca61e7c04f1
balanced_7765_ceb4b65c,753e788eb55326b7d7656f0cfa5295b998132fb82d8c898c793a54ed9769b3f7
balanced_2435_be86c168,778ddf3274bf2107d8187a22a52d5e78b3b01e89a849a897a4550a697d1cf677
balanced_6716_573433f9,0948e5f8655512d6123f59ff0743063da1159ed833f72700d9c584447d0add51
balanced_766_7c0e5aa8,625560099bb5e74801b5e6b6c62887020bf2f54ea06cb567ffba379b5a7ccaca
balanced_915_5ab0da16,3f14ff3a8c23e4ad9585c3b0cdfd3ebea6fb4b9dd60fef9099d693b14522ed86
balanced_1038_9bc02817,030270de0d9b80019a2037ee494a086e7ce8de8f9de8a2a715c58148a2e6a283
balanced_8100_63068bb9,23256fbf94f212de02f84c36a89b44b9a1173609a592cca7ff375073a91b85e1
balanced_70_488e4366,a6111335ca8fe80f3a57c8829fbdaccc163d5daf79f83e550a49aa5ebf1e3fa3
balanced_1977_808973f8,bc4a3fc602a13829502f4d138f997627cb15a6f0dd94e915d6c0179357db3f7f
balanced_6276_d1e05485,14d9a374c99c483925fa3283205cd3632d64cb66108bd3724107a95cca79d186
balanced_4354_97b9691a,477a2a12d2e1799006136507bab4c3fea441e7cf5bb164ce3107ce3c090bc3d1
balanced_3127_ea88bb5e,365e2d3ba59ae172e447020df4eea6e97e2dc2d7762a5d3a3cc6743c7e1c2590
balanced_1175_09baf7ea,b507b3f025d926a8af41e399eac405813b060a7f97c72077b4f4b0a73091cd3b
balanced_5578_f9816ce6,cd0fe74e85bb13eaeed3b38b610e8b84552c088b23b41b365bc6fcd5f2b56d7c
balanced_7751_6e563b96,5152fe6b3e09fe555b3a8c1c357942ddf622cfee62717fcec41f93c468ef7579
balanced_4426_2324ad55,c8ef46af95c066db6acf350d48be0b895430d766cadaf5358e2a40235c24466e
balanced_678_5afa72c7,2a8a80372de4bc5d100885385cc1f58281c05ef9902051b412afc8a700cd1729
balanced_2542_f5817d1a,802aef98e07b3e1653187d0388a5b91d3e1cc3bbea7ed9ce52140070881844be
balanced_9762_bffa796e,f0189d9e01c72f8aa58856d7186e3e98074841149eb97ce974cba8f8da9b7a81
balanced_7823_0edc6b76,7e2ff94c443a268aae48f1a841f51ff9ec6e08a6528be808a6c4a805136cc177
balanced_6493_01dafa7b,5d1092814556f7c43a4b8de2860334cfbdb201e400b5810bd65c64feaaf3f899
balanced_4269_c6855263,9c084aadf178116508bfc6285d3642878e9960005bdba2d6e0b90f93ab096f37
balanced_1460_61eb0e78,1c4f47013e2c2d973a964d3706730b7fc95cec198ef480eb411193b309c41499
balanced_5181_f1f3f91e,023375eeec70f61e0c0a61775f34d20b9adb273ecef6b10fa8e78eceae8be64c
balanced_1028_5097ccdb,141e677e64faba60d02c5a8c6956753d43e4aff1dbe97deab7b98b3c9059bbd3
balanced_7959_7f3ca40d,d974b197672c8b59385e4e204938d20846647dbe106d01c767808c11e7d81a2c
balanced_9371_8ca7fbdc,c037be403b03ff1586c1f4d45081e36793d1c7f8cd722a8d4c473717e9aeae4d
balanced_1936_8afd3590,7692ba7b63ceaefffc17009fab18388a96df0b8ec511d063fa370b2316979aef
balanced_6539_8fc83da0,b5ed330777f6db1abe88d68b9df8cb69a81c6afe2b2d80cd7ad66881f395f7f5
balanced_4260_2d98ddb3,65ad6e4ef452f07567b5b759f84867ff9498d00105f75f9418f52af09d2596b3
balanced_4146_1502eb0f,2884c2ddcccc138b570142aa2300b0b10c466067bdd4cac5dd54a9bc76e32138
balanced_1634_a825169b,84ef9589c05591b41094600d39336a123cba288535674709266203eb7059fcfa
balanced_4217_8fc5ff63,1c8e67637e5a2eebc098329c6b21034206bf48a58b4a7cc43e8b3e0bb928982b
balanced_557_e8b09e6e,a6cca0aea8b0f79fe3b6b932b9805e2d81da4f0b437a711f19208cc34f7585f7
balanced_4610_3354c612,5f0f86f3184cf3feae824c212c1ee21943ee02415f1150c6cc91b9cd8a42759d
balanced_930_6b73dfc3,0bfd4900ee8925e91b3a10fec72d2f3b20d95282aed13bdbb078f4805d388229
balanced_7563_893c6fb1,a81ed88aeddd0ae67536ffc77bf958523fb09ecd2b3188ee9f2a2c0eeb63ddf5
balanced_9894_2f66f586,6dbb98035870a8c2c97f56cf57c2828afdc2bfe27202025b9600b912de7b3f1d
balanced_5801_37d71286,333a512b10a87e4d32f32610371edc5a6c204bf8445206789f9094e39c206492
balanced_2559_00ca0b20,f75802bb5b73a480e2bbd59033524010fdeddd8760160b6681ad2cdbcce23f1c
balanced_7334_4eff6716,8f5c2ab86a29effdda0ac65ee0821b2f822ca860e64b8db958d8ecd9810a5355
balanced_2544_a0bd2b67,b3bb3e6409af3e3b2b39fb767336f3fdd994d87b929d7b93157d6925c46e756e
balanced_4297_27574f1b,ca43e81b13aa63f345719864195a7247d0df071a0cc3f793e160c9aa25f6d1a5
balanced_8815_7e66e182,e9b48c28640d85a552abef98dc6c563ce1bd7d653566fdf515c7f1adc82383a9
balanced_5982_89754b2c,c5749316b97290a7ff29037044fb5afa810aa523feeef3db11e466d1fb7bf50c
balanced_292_ea67083e,98b979bd93dc2eb845d149f5462deb83f37548d433ad3734a6480de6aeec2de7
balanced_4263_cd417afb,a49deca6373dbfa795da009b2cbad70268619a3fb5442eb32269d57e32c5bf7a
balanced_8420_63042205,c9023b3c062e7e3210b2cdce24c0c89873e48b83465c544a9d3b5d570eb5c191
balanced_6271_50b67371,485328c9530c26545d8deb9e9e333d01bc79a5a38de34d83cbd2313bdce725cb
balanced_1649_ec2fc110,707c0969f851772e6261a6e5c08180f5ac46af2f6028f719bac3885e872a10f1
balanced_7310_45ddbaad,a82d336a9240f852b4dbbb9a7173ef25b36f393e14b18caf14ed9803b04d7d57
balanced_2859_06c0d4f3,ea01388264366f921c1ce3954d727d332e9a1a8609a054131932100909b8d810
balanced_966_e35c797e,f13972889f78aa5360611dc32959753c1a544f86487e2484b3eef2e8f3904ff5
balanced_6901_253b2178,7bef4bbb1c6f2d6c7921a9912b19827fcb432b93078b6f5db691abcc5be89e89
balanced_7703_7c5729b5,7e06b7e2b99a209db145879e99479f7ebd36df00212ee13ef85bd99dadf6b6b7
balanced_4972_934d037d,a2bd6b1afb52e2d04762f81aa6ea8de660fe934275f284587b04282567de8b3b
balanced_2130_0376f627,85ab840c0ef5cf1604a152bc9a8ac50b408254bc34b8b351033d26d51b0bdc80
balanced_1549_e5921e5b,0bb12661710a5cbfac08227fbd4a0e3da9be2cffb31a0a3e9daacbb23426ecf7
balanced_1570_5a2f0974,7a1c19f1d06888d2445db32924aa55ccfd83d32580f8dfc977592103077da8c5
balanced_2393_fb890945,eedc132d117919cf8b3fe8d358d1e5485a64aa590864b772f8dc388013fe5e52
balanced_1481_53059c36,11253426fd400a128d547737444d1d227c19229796b391f55820ebb555917748
balanced_3358_f72f5b21,fa284a3b7487ede2a5c1d646bff15ac76b6b85f2ce82e6e55593b34e88ad7a1d
balanced_6238_d07461a3,8935298de877b50f34c7dec806ce7c16949c6a10936df4c143b20904ecaf6eb9
balanced_2756_3691fea5,3eef18fa726d89daae10bae00dee2efb453497e6e3b3465f2618a123eb9d427a
balanced_4044_c5dcbffa,d4bd3c82fa5a8e1edafddca5b15f25d1d1b2bd0589a119d23b6357a0a03585e8
balanced_7686_c4c10c82,f6479617e1aa96923ab5dce8e8892533e74fcf95cd5136227260204a1b3f9f47
balanced_2025_9a3437fe,76cf91351e7fdde1a2fbf1373e59f09cc641f3bac1a31195f717c38df262305f
balanced_3370_e7dbacc3,7f2a0167fb8a164319ebea1012c993315b7106db706c95af145182e2db6a6668
balanced_8134_c9bb0cb3,eb2846e65552d1ca93106d0faeabaaa94f3b70a3cce365dd24ec8652fe181924
balanced_7286_87c5f93f,e95d0ac5acc8b2b27857d0e2f971ef830b527493c14f4956349f0c12982eb785
balanced_8931_1167484e,4ca0331b1e572b57fecf2c973c47675c14341cc27fdeedfc6b841915c39d1250
balanced_3529_49ab4716,3e5cfd4c7ff9338309aea1bb488b5ce470db6ce503d084f382f6abd2cbad5938
balanced_4207_f0fec638,1f613c0b2f5317ed43dee9c3685065375deffb4f2dec94d75bbd4f810bc76fee
balanced_1590_ba700e7d,fcaa85e9e4b066f7dd54ea0c66736992b98806abf3703d96be5379c9b0ce3b71
balanced_5271_dffe3729,9b68755d50902a589c0e084fd76e70012643b54672c4d00ebd1cedf49905a9a7
balanced_1417_b92d3510,6f2d99c2a11bbfa03ae33ed2b3d0db05ee3c54726b5a3451473e65393dd97331
balanced_5803_b7ff3449,6ee9bebbc0771c59bdaf9b37855af61564bb96534a1a8f7040db3902c4858f42
balanced_7678_e72facb6,9316178ca4b5fcc819e85dc1d293cdfba9ee0472257c20161a8aa751ddc86e83
balanced_8319_f90c7603,eaec60ed4cdf80946a97b743d48112e8496c478269ccfc8ad344358ad696b131
balanced_7232_b21a9b2f,bdfaa5785ee95932f674c6917f288d0125dd3257cb38092afb706f436892dfab
balanced_5436_56943e44,6f5616977310895abb261f803a55bfc293b3b1dad01492eb3ad562f92f8465c9
balanced_5867_992590c8,01d1a8f2b96dd839ac7b4e03c984645a6732c5552f6c7cd5043b07e3da95ef4a
balanced_7850_b9b23288,a90ec386ee2bfad06736364ce4b334585df778626df91ae11f9025d8dce5256d
balanced_3248_b2199896,de330ada801e8fa39ad9632d5d1cbfc071c46f3046a21e6bf3bc1264ca5e981f
balanced_9104_d2f5aa11,55137cefb8c5b7d0bd87db4f09463f4c4bb8eabd4ef524fa56a49a7d034502db
balanced_4809_6290e8cb,f3739ccbf1192235332a6289d960fbc16502afbd2c058ae4ccdcdf5f3978cad7
balanced_109_d289ce2c,8a3e8857f4343c000a88ef190504bc20383bdbb3e0f1b14141f57e03e5c442be
balanced_7598_340b5077,9766029871c0e29a2d49e79d03f474f22436e9cd7253ea291c5e32df1f578903
balanced_2193_6da02d70,74ad1439058ba0edaec951068ae7c95c2ab0425031ce87c977512473c6bd76ea
balanced_8646_c0473afd,dec997fcc85e30119f649dffa4ab87f684cc416395538e3b51857db5cf6c150e
balanced_8001_08b6ac3f,26ea164b36e036e5eb98e803ac7f25f1bc2e61fd63e653fc9504913e4a4c0f5b
balanced_855_0f66c5f0,39c74452faf21dfb7f3434ee9256404ce5e21d9be6c7116fe141b6b92eb83bd8
balanced_899_dbcae2f4,5f7e7186814c952275b67320fb417002d73a02b2ae5ee70bcb19bbb76cf6f20c
balanced_6853_6405ca62,f90e7cc059a37084ccf07d7d2fc1aa9f8a611960ab52dd27cbf373ff35392105
balanced_8583_92160696,3a4906a5de6d25656ece642e171547b987cd3ec28c5f183c7d1188bd95a85244
balanced_2517_f55c8f3b,1751a6059a5c0a1ae80e8b16bef7e7165b87217298813488d7a77348232ce317
balanced_364_67d85c7e,8461ad0d9ab35f87de4ebb93cf47e7fad99d0020f219f00fd497bde1bbb847eb
balanced_2402_e7367c13,316308b686473ca2a0615c62236879900e585effe4b1fcac141ddb9609456e0f
balanced_9486_a2808939,834252c2a283ffcc91c0f1d99bd6b2310b534b05bce6daf067c12a9b274e1a2d
balanced_7031_3d1be31e,323415b830c9d3c65675f2c423a5685853bb18a08f3bfc3b2d88aac549958ccc
balanced_7747_bca0224d,4f9954f5c5f061c79a6d73a581b7884814ac29ca2e67b657b253b1f5caf23467
balanced_5504_60bb4577,f8a4b49afd2845736eb21e017ab15f0d2ec92482c0d712736254a79bdf103e15
balanced_7821_b8fe3797,db1217d11224a8464f4c4cb6773d6ae13c480d1574b7f610c4c32c9b6e71857c
balanced_1183_d0e5e672,ab4651ed7939ef19a3caef589e2d52b1cf3d81ca1bc2788ac6bdf200e854239d
balanced_1309_ad4b2502,d876c9c5675918d190e68ba71999ed65ab4f90e7fae5d5edafc8229a7bc6a9d2
balanced_4798_2be3eb92,8bc16a906225c57a236be294227a61c3b4eb5e415287ff6eeb7a6205a368286a
balanced_4008_30205892,3e7e55854d36aab11a70cf06ad5f81f17a7fad26f7da318212c42eb435621a25
balanced_7928_95e8f458,c003dd8c8b5341a3de91629813d832315ba46fb7c581924c8c3e1ba3731665d3
balanced_2893_63854944,0c710f14746f3216700f0f6f3fffddd28fb1b8d2967ea1f3a2e53f4c5fb35717
balanced_509_8f4c8c6e,0295a94059a26a68439a2f362a5688689e8acf09de6a49f6491a64bf837b1769
balanced_1136_ccbb7307,e17dfe53b8c02fdb223c218c216a23f334405fca64dcb2e300986cf740643737
balanced_9554_3262aa68,9dad84c4a88ba1833b037ac8cf25557a83b42962242641525ff42cb52bb94769
balanced_2488_7ae1b530,4abf3f62e11355b524b7b700e84de504e4a180acea6f2cda374c8f08cd91095c
balanced_9750_24d9067c,a04e6f79bab1d86d4e5a8b6bed9388ee09ba66b303f44533c7c10cc0f236fcbe
balanced_2773_c7ea486f,b8fe8054b8c3476caa66c33b60fee753b7e0fec58a503ab43548127299ff7232
balanced_2729_fd68836c,bd5257d52e3384d6be7dca50693043fadc7c4e146bf3b163e73ee02c4a4de0fe
balanced_3066_4db34a68,a612a6174346efe37955cd72b8d967b4409a593c682ffce902298e6903748a8f
balanced_2005_3fa99add,dca1ada69ba2810467565332770899d11e63a37036ad4e10d4ccf30f529bdccf
balanced_2999_d3dcd740,860ff063c99eae4d42af86412106c0bb9beb4062c6d050242c2f1e3f2d1cdebd
balanced_9860_37f49c26,bbb4cf4b65b4e1923a3f86ffcf1f7680725d8da19fe1c48a7d7c354899cb30b3
balanced_860_71a7f521,b8a4f3802c2df5115f1f1c595341cb1571fcc0325245b6cd5a76cb0eb9a43656
balanced_4084_89f86a9a,2a66421859bc2ebf5449a59710b5b0d35a5d1784ca834067e7d8f55f1f8b6610
balanced_4266_472d2e84,a9c1b4f4961bfd2bd77b81335bd88e93926c9163436aa342708b773cb64a03db
balanced_5356_4154ee26,e9501c7462b5190fcf04ea942f7bc7172757c6c69cdb8dc851542a8dff6ccf70
balanced_457_0f5cc44a,f5aea344218c78ed781b9f5247a9cbdd9be1233aa808d27c29813227ea8cb5c3
balanced_1589_0fa3a4a0,a7157d019a18ea69b82979738e81786bf41e86393939ee6d054648dc67412b76
balanced_3865_6e0d59d3,a651673eda788335877498ee96fbf20cdf97acf11faec7217987d8f6e344e51d
balanced_7197_27e3ec35,a8d24abf83b7e5faebffdac7500755fbe6c5a0c6f998cb2590a2a3d7fbda476f
balanced_5653_d0dd4d36,ab421b0d0b04b09e2604770063829a1bb4332b6d0fb4b82a15f27e14b93b7b4c
balanced_666_8c04fe33,5b5e3c9c90e75132a2b94c35301b0560c80cb0635fbc0f5572f0b263c6794ccf
balanced_2092_dc3b4221,0ac12d95d87dd141a6dfb6f04a40721257d26351498a4c3f7925758eabb8b30c
balanced_917_d2133c11,15fa078b1e4332f99d93dd46bc22f134cb07c11197ba6b04ac0ab4a046618379
balanced_3513_39bc111e,63ac733bea931c71c3ddf4cdb90fe7746da25569aca1b27600bbea34d55d4211
balanced_1914_319fa22d,c4d0fa22c781683d6cf97210db814f30490788f4213932543cbfc8cc6b28317f
balanced_9831_f6c635d6,77c79764a109182204328a87353bd0c4aa01dfa047f94a4fc9a0f239e6a3e684
balanced_5480_37392e81,19bb1e89fa578dbc1f116c9a9b55ad22ccd3fff457886037c3435e4889cd0a09
balanced_3379_2e080b59,aa8244a00ba3eea14fb54c398b81c63389daf6ce9d51d9dc0d96c3962d6e6753
balanced_6463_a68ea518,baf8db866d1da98e1baa09e04a6b4dcba1a4ae2072f47a821ba8c3ee7aa4bab8
balanced_4321_69212a46,7c5ffac48d2561dcd27b0e888dcd3a3f08bb65f5023264d0d3aef66df2390dd1
balanced_5102_bd7f067c,fd60a620dbe7345ec83f5d47bb7ae529aa4d5575c81d2a69aeb83968baa27d3d
balanced_1639_7d017e48,bb195f3d0a0288c6a3672668f2c7e5e6a9226c8330307a9db25b85fa94ce8141
balanced_4275_823644c7,d754d78916eb64aa4dd8b11bce272a41d1cb9f5f7ab1603e3c29c8038c9a97b4
balanced_6718_76d8dde4,68f08b759a612c06032439741b43ad1181bd11af2c2c9ea47a977b26c00967cc
balanced_768_55d5765f,56efbb66c0204e07bab502c3f0d4fdda8d22a99618c4e8c1612139d2b98f2ed5
balanced_2469_46b6e96a,511d9a1d3dd6d9b0dd36e92d2a38169d487de43a711bd89550907b71448f571b
balanced_2789_5e636434,fa28fe09f7d92d6787c77f9d9d7d9163c97baf3f919146467f766720675aa9d2
balanced_7595_c7edb900,81e8b40f6415ab100a96b412e483bece48bf62a7401c38476cb311255173788d
balanced_6359_c28e1ee5,5569b7874689cd884415b1986ba7c0bf0290aea5ed9169e9cb6ae7500ff344c4
balanced_7588_13fa22f2,098d40554460f9842c7621469577327831f1bb30e69c57afdb882295aee0a57f
balanced_6047_f89ed3f6,b4ebfd584480680084f08abe9d564c57c150d62bf5384a2f97b6eaf358fa34ef
balanced_3822_8698377e,bb8695af997c653b871e73acd0bd3f1d3f807d457671010504983c7c4280758a
balanced_4903_71d60c92,9bd662422b775d2786b513a12372ffc8cc1fdc09ea50d059c0177172545425f3
balanced_9949_1d49848a,e3044250c6b3b864f6ad4898e1ad87a5dccae8cb1fc116417464e63753233d1b
balanced_3081_40f48fec,4e3863bf53793accf2a1cee5c7bcc9571c7e9bf277e04d8ff82b27cfc112ae21
balanced_682_098c2394,07ab4018675f53f7608977ec237878211077b2879f99029d22a7bce9ae9b3dfa
balanced_3053_1ee86935,2e2d7ae49caac166bab2cd5a3ac6ec063ab0847ca1385e5791b06dc21b2d4c0e
balanced_4998_25763545,d0410413dba2d14fb7f720db4a5003baabefad24ac86d2aaca74633d6fea413c
balanced_3188_105497b0,a8ce4d865ac073285875b4106a3578236348100733eb5119c6d4b75a20fb2e9f
balanced_797_eaf3170a,2f49bb1efadbf07b4250b6a77fa51fe4d56ae1a550ff809559fadc3925a70e6c
balanced_1690_5b62a67a,bd9b8aadce6cdf6b591d9abd401d6d72ccee90eecebc1abe9ab1c177da022b1d
balanced_4495_17a5f632,accd504dfc75e695dc2dcefb9913ca878b5d9e9247e5d00628dbff104cc8ccd5
balanced_3095_3f73ff35,10aee2330e4de0f4bbd680d179d91587128df9370e2f857987f391c33b4225e9
balanced_3784_05ac76d0,659bb7ecb550edf3e48f5e61eb5425f7b1c7c2ce6c76976658e386d36d050a68
balanced_6121_c7e43eb0,8583970773d3f53635d5b3d80dd2a2416d64fbbd175322e9796871171c1189d9
balanced_9376_e790e85d,9d9a7db2948fdc08c5e8c90e678595565000414951cacb1c606743401199e4ba
balanced_6954_0323f569,fb041835d0478fdb5c3d4a13f8e94424c2843f32bddbd0732c3421c66412c5fd
balanced_286_08350499,25682a7c078d40c3252ff96c47d504534f0da82b8b279dc6d432ed1249768409
balanced_2213_948f734e,5d087aa5ab00127d235b9fff7fee7e588e4749f28461167efffc3572cca1bf93
balanced_8075_5b714f74,ea7fe79fa4270d68101daa3c3de0a50b55410986d68f51cc52ae1bb0cc7d4f6b
balanced_8439_9f683723,ce678905d30c46bb1feaa3f2d43faa4b83614dfb9e3f436f6d5d4303ccfe5f0e
balanced_9046_826e3488,b883b43af12c48140c7e8e5bfe34cf7f396edd7a355c02db50ffb7c7d9d9adfa
balanced_2446_56b547b5,5d3f937a569ff7c543f6bad1fdee23521bb63572d8768b07c0f1128475584fdf
balanced_9735_624642c4,9739fdca79f0a913bb7109c97f4e473f4162fee51b7c42c6375304dd10716b71
balanced_4418_3c848e32,78342049476284b43ad135c2182dfa5831c55f0b1d9113c5a1ed5d6109c2ba81
balanced_6030_8980664b,75e1ffd68bba5b5d40b68fe40a3bc2f72eb8071b4bf49472dfe4edd886fe4a94
balanced_7076_56201ffc,7356147bb03a5f797e4a40bcd2d1c5483a645e4b6543a5471b872d9e1aea75db
balanced_2539_2b192595,7fc7c8759c05a6bf52538e34d39d3b22b38bbec6fc50fa2fdf8ea18f366ce658
balanced_3276_9313f8aa,3cb893701dc974dc81c1bda79d3390ee313c0e4a2dbc799d52a6758281b21089
balanced_8917_5afcc7e5,3f5fe2041099a04d65704bdab390d9fc72febd95887515d9a21c6542162ac5e5
balanced_5125_5de22037,94a1cea8a0c889a9c68f3165a94dd40439eb1f89238bcc251c6dc1510206fcbb
balanced_5011_fb3db90a,37b93caf53888ef35473fd65e8f5d3091ea3f9953040fece27793477d95c98c2
balanced_411_3a152977,496199d3889d68eadd245572688054b7a4828ad2736236c1874edc04ebc1fc6d
balanced_3047_0337584f,483f66e13f9c172f771d7126b8fe892d266c7e44c48563289fc5525f85128077
balanced_9943_ccfc2206,f5e610b56e1d03a6a05bf69082d31a88f6aa560dca3c3e33ab3882ffc76f7456
balanced_7790_92ae62cd,2b61be9a6408c582bd8c47361432e982844c0582357cca245e3da70f5d4141d6
balanced_8471_8888da49,7720e793ce1aef7187f9b318d7c4c4f4b998ac10e42aff53a1859652a6e6d74b
balanced_453_2f065603,8e3822480ff064243a1f0405e8906b9d831fae61634e074b709072c244bbd255
balanced_3720_ffe0c898,c98c8dc2fbc42e13484abe74e2a83e7bb87ec947dc5e9c00ee66eea912ee9564
balanced_615_141ec690,3d3b83ecfeb1f593e03fed47ae740717559333195fa0eeac1347b4063a1b559e
balanced_5301_0e740def,39bd4fa166ef0cee410dde3586b52673ace28f32cbcd584b3ccb7a8827003af1
balanced_469_232bbaa2,e084a5f6f4b31d903d5e11ca27861763a59c8338d12dc996a48d92369b56882e
balanced_6857_f61eac5b,492f0ff94f8329d793505892566aef767b9f6cac5d1e5077b6883387598494c2
balanced_1505_eacd5df5,5079545f5d165e9904fb84d846509a49a06305c67f15c7be538515ade7da4151
balanced_5475_e9df7336,50142febd52d5002d961664877bde66e58439676bae2a6f71cbfddde76a3eb65
balanced_3336_0763e5ef,a5d02cdb72afa7d3eedd0ed8d0cd71a34f622e6425d38d8ede7cdef80b3676bd
balanced_8945_78de514c,07e1017ea80a4ca64738a06db85a1bb736975752ea3ed908acd672a698f58542
balanced_6262_5620a185,248b3414ff805752a3dc16de7d6211c22d10b4424462810b23c22998eed0ba27
balanced_5791_371f5a97,65278c76b852665242036310568b8bdeba6f58156388865cece388b23db08fb1
balanced_2740_8fa4f80c,a8564427a5d76a5050e964c49384a37b7cbce8bea99c3e6d40e231d79bd53c04
balanced_9720_8ecb3b1f,26ed03411827cd718884d01bd8b716e4f8fd0c139e22fcb01c0685e51c765e25
balanced_7200_d76d4cc2,6ecbef2c27508751429dcf70f71c56fa6b3a06e29c9d56b6e7c2c59b2980c704
balanced_7125_2de96a24,e700caf3572289bc03a39edd4f15703c23ff99bfb9a3bf024cd9f1d79f18cc46
balanced_4882_45240a46,bedb8dc33386986f518d392a5e2e95bdd2873d926f64093f00c664e7804cb36f
balanced_8389_f4afdb4e,aea7e5d3d06ca023402c8613ff1e63fa98d099dc8df52215935da321a386e9e2
balanced_517_ea328035,abf7342f2f88c370c1392742c04e7be904522eafdb254f530477d21d46981167
balanced_7949_3bac5b9f,71506b0a6dd56529d0d766ef7e7a62e7ae99f50661724755a00b7dd603f5cb2d
